"","From Date","To Date","AT","BP","PM10","PM2.5","RH","SR","Temp","WD","WS","VWS","Benzene","Toluene","NH3","NO","NO2","NOx","Ozone","SO2","CO"
"694","08-10-2018 05:15","08-10-2018 05:30","21.1","986.3","274.0","73.0","86.9","1.3","None","40.4","0.4","None","6.5","41.0","30.2","10.2","67.4","44.1","12.2","18.5","0.3"
"695","08-10-2018 05:30","08-10-2018 05:45","21.1","986.3","240.0","73.0","88.2","1.4","None","31.4","0.5","None","5.8","27.9","30.6","38.5","68.9","68.2","12.4","18.7","0.3"
"696","08-10-2018 05:45","08-10-2018 06:00","21.4","986.4","240.0","61.0","84.7","1.9","None","46.5","0.5","None","5.9","26.1","30.7","11.5","62.7","42.7","17.0","16.9","0.3"
"697","08-10-2018 06:00","08-10-2018 06:15","21.6","986.6","240.0","61.0","82.6","6.2","None","71.5","0.3","None","6.5","30.2","32.0","0.6","47.0","25.5","30.8","16.6","0.2"
"698","08-10-2018 06:15","08-10-2018 06:30","21.6","986.7","240.0","61.0","83.7","17.4","None","62.8","0.3","None","6.5","29.4","32.3","0.6","46.2","25.0","29.8","17.5","0.2"
"699","08-10-2018 06:30","08-10-2018 06:45","21.8","986.9","276.0","61.0","83.1","33.6","None","31.8","0.4","None","6.1","17.9","32.8","1.4","56.1","31.0","23.6","18.1","0.2"
"700","08-10-2018 06:45","08-10-2018 07:00","22.8","987.0","276.0","69.0","80.1","59.7","None","43.7","0.4","None","6.8","17.1","29.8","12.4","70.2","47.0","19.7","18.9","0.2"
"701","08-10-2018 07:00","08-10-2018 07:15","23.9","987.2","276.0","69.0","75.8","89.1","None","46.5","0.7","None","7.3","19.3","33.5","2.5","62.5","35.3","26.1","19.1","0.2"
"702","08-10-2018 07:15","08-10-2018 07:30","24.8","987.3","276.0","69.0","72.8","124.6","None","40.4","0.8","None","7.6","22.6","31.6","2.8","52.9","30.6","36.5","19.9","0.3"
"703","08-10-2018 07:30","08-10-2018 07:45","25.5","987.4","304.0","69.0","69.4","159.8","None","36.0","0.8","None","7.3","24.0","31.3","2.3","45.8","26.3","51.8","22.1","0.3"
"704","08-10-2018 07:45","08-10-2018 08:00","26.4","987.5","304.0","75.0","66.5","193.0","None","43.7","0.5","None","7.0","24.5","30.8","2.8","52.6","30.3","58.9","22.6","0.3"
"705","08-10-2018 08:00","08-10-2018 08:15","27.7","987.6","304.0","75.0","62.7","166.5","None","70.6","0.4","None","6.4","25.0","31.4","4.3","54.9","32.8","63.1","22.7","0.3"
"706","08-10-2018 08:15","08-10-2018 08:30","28.8","987.6","304.0","75.0","58.6","260.3","None","155.0","0.4","None","7.3","26.9","31.7","2.8","52.9","30.3","74.9","23.4","0.3"
"707","08-10-2018 08:30","08-10-2018 08:45","29.5","987.7","327.0","75.0","57.1","292.6","None","103.7","0.4","None","8.0","30.0","32.0","2.5","55.1","31.4","78.7","23.6","0.3"
"708","08-10-2018 08:45","08-10-2018 09:00","29.7","987.7","327.0","73.0","54.5","323.8","None","161.1","0.4","None","8.0","29.7","31.4","1.4","55.9","30.8","94.1","24.3","0.3"
"709","08-10-2018 09:00","08-10-2018 09:15","30.7","987.7","327.0","73.0","52.1","353.4","None","60.2","0.4","None","8.3","34.6","31.7","2.4","69.9","39.0","100.2","24.6","0.3"
"710","08-10-2018 09:15","08-10-2018 09:30","30.6","987.6","327.0","73.0","53.1","379.5","None","25.5","0.7","None","8.0","36.7","32.0","3.8","87.1","49.6","91.4","25.3","0.3"
"711","08-10-2018 09:30","08-10-2018 09:45","31.0","987.7","355.0","73.0","51.0","385.7","None","40.0","0.5","None","7.5","32.5","32.3","3.1","93.4","52.2","105.2","18.1","0.3"
"712","08-10-2018 09:45","08-10-2018 10:00","32.4","987.6","355.0","88.0","45.8","425.3","None","150.3","0.4","None","7.8","33.9","33.6","4.4","91.8","52.3","123.5","27.3","0.4"
"713","08-10-2018 10:00","08-10-2018 10:15","32.9","987.5","355.0","88.0","44.1","462.0","None","140.5","0.4","None","8.2","35.6","34.9","3.7","87.6","49.6","129.6","28.8","0.4"
"714","08-10-2018 10:15","08-10-2018 10:30","33.2","987.4","355.0","88.0","42.3","495.0","None","136.8","0.7","None","8.2","36.5","35.6","2.8","82.7","46.2","144.0","27.6","0.4"
"715","08-10-2018 10:30","08-10-2018 10:45","33.6","987.4","382.0","88.0","38.6","376.8","None","136.4","0.6","None","7.9","38.0","34.8","1.9","69.7","38.4","154.8","27.8","0.5"
"716","08-10-2018 10:45","08-10-2018 11:00","34.1","987.2","382.0","95.0","37.5","404.0","None","47.8","0.1","None","7.4","39.4","33.4","0.6","66.6","35.7","177.7","27.8","0.5"
"717","08-10-2018 11:00","08-10-2018 11:15","34.3","987.1","382.0","95.0","37.4","235.1","None","144.5","0.4","None","6.7","39.5","33.6","38.5","63.1","33.4","185.8","27.1","0.5"
"718","08-10-2018 11:15","08-10-2018 11:30","34.5","986.8","382.0","95.0","35.1","186.5","None","161.9","1.0","None","6.7","38.5","33.0","1.0","50.0","27.4","169.8","26.5","0.5"
"719","08-10-2018 11:30","08-10-2018 11:45","34.7","986.5","240.0","95.0","34.4","469.3","None","168.7","1.0","None","6.7","40.1","31.4","1.6","53.8","29.9","180.3","27.2","0.5"
"720","08-10-2018 11:45","08-10-2018 12:00","34.8","986.2","320.0","70.0","34.2","554.0","None","184.5","0.7","None","6.3","44.6","30.8","1.3","53.6","29.6","199.1","25.7","0.5"
"721","08-10-2018 12:00","08-10-2018 12:15","34.7","986.0","320.0","70.0","34.0","562.4","None","175.0","1.1","None","6.3","49.9","30.8","1.1","53.0","29.1","23.6","26.6","0.5"
"722","08-10-2018 12:15","08-10-2018 12:30","35.0","985.6","320.0","70.0","33.0","545.7","None","173.4","1.1","None","6.6","53.3","30.9","0.5","50.4","27.2","19.7","25.3","0.5"
"723","08-10-2018 12:30","08-10-2018 12:45","34.8","985.4","276.0","70.0","33.3","534.0","None","172.0","1.0","None","6.3","51.5","30.8","1.1","54.2","29.7","26.1","23.6","0.4"
"724","08-10-2018 12:45","08-10-2018 13:00","35.0","985.2","260.0","56.0","34.1","498.5","None","162.0","1.1","None","5.7","42.9","29.8","0.9","48.1","26.3","36.5","24.1","0.4"
"725","08-10-2018 13:00","08-10-2018 13:15","34.9","984.9","260.0","56.0","32.5","525.2","None","179.8","1.7","None","5.8","37.2","29.6","0.4","42.2","22.8","51.8","25.5","0.4"
"726","08-10-2018 13:15","08-10-2018 13:30","35.3","984.6","260.0","56.0","30.8","509.3","None","179.7","1.1","None","6.8","39.1","28.9","2.8","32.4","17.1","58.9","23.0","0.4"
"727","08-10-2018 13:30","08-10-2018 13:45","35.9","984.4","304.0","56.0","29.4","467.2","None","137.1","0.4","None","6.9","37.0","28.5","0.4","31.0","16.9","63.1","21.4","0.4"
"728","08-10-2018 13:45","08-10-2018 14:00","35.9","984.1","237.0","53.0","29.9","434.6","None","146.7","0.7","None","5.7","36.5","26.7","2.8","26.5","13.6","74.9","20.1","0.3"
"729","08-10-2018 14:00","08-10-2018 14:15","18.7","977.5","237.0","53.0","62.3","408.5","None","212.7","0.2","None","4.4","36.5","25.1","2.5","50.1","26.2","78.7","19.4","0.2"
"730","08-10-2018 14:15","08-10-2018 14:30","34.1","983.8","237.0","53.0","31.4","384.5","None","6.5","0.6","None","4.4","33.8","24.0","0.4","40.8","22.0","94.1","19.1","0.2"
"731","08-10-2018 14:30","08-10-2018 14:45","35.4","983.6","218.0","53.0","30.4","354.0","None","46.6","0.2","None","4.7","34.3","24.1","1.0","37.3","20.7","100.2","20.1","0.1"
"732","08-10-2018 14:45","08-10-2018 15:00","35.5","983.4","218.0","46.0","31.9","318.1","None","156.7","0.6","None","3.8","31.2","24.0","0.2","49.0","26.1","91.4","20.6","0.1"
"733","08-10-2018 15:00","08-10-2018 15:15","35.6","983.3","218.0","46.0","32.0","293.9","None","61.5","0.1","None","3.4","27.8","26.2","1.5","43.3","24.3","105.2","21.4","0.1"
"734","08-10-2018 15:15","08-10-2018 15:30","35.5","983.0","218.0","46.0","31.7","279.1","None","74.3","0.2","None","3.4","28.3","26.2","1.1","49.7","27.3","184.5","22.3","0.0"
"735","08-10-2018 15:30","08-10-2018 15:45","35.3","983.0","197.0","46.0","33.5","237.2","None","31.7","0.5","None","3.2","27.6","25.3","1.6","43.0","24.2","165.9","28.8","0.4"
"736","08-10-2018 15:45","08-10-2018 16:00","34.4","983.1","197.0","40.0","37.6","194.2","None","33.6","1.0","None","2.8","28.3","35.6","0.9","46.1","25.2","199.2","22.7","0.3"
"737","08-10-2018 16:00","08-10-2018 16:15","33.3","983.2","197.0","40.0","41.4","153.5","None","21.9","1.6","None","2.9","31.1","25.3","1.1","45.0","24.8","154.8","23.6","0.3"
"738","08-10-2018 16:15","08-10-2018 16:30","32.7","983.2","197.0","40.0","42.2","109.9","None","21.2","1.4","None","3.6","38.1","26.1","1.3","43.6","24.3","177.7","25.2","0.2"
"739","08-10-2018 16:30","08-10-2018 16:45","32.2","983.3","312.0","40.0","43.3","61.0","None","15.4","1.1","None","3.9","44.3","25.8","None","49.0","25.7","173.7","24.7","0.1"
"740","08-10-2018 16:45","08-10-2018 17:00","31.6","983.3","312.0","86.0","45.7","45.3","None","36.5","0.9","None","3.8","42.3","33.0","1.0","50.0","27.4","119.8","26.5","0.5"
"741","08-10-2018 17:00","08-10-2018 17:15","31.1","983.3","312.0","86.0","47.1","30.9","None","29.1","0.8","None","3.9","41.4","32.6","15.7","69.6","54.4","81.0","27.2","0.5"
"742","08-10-2018 17:15","08-10-2018 17:30","30.3","983.3","312.0","86.0","49.6","17.6","None","27.8","0.6","None","4.2","41.9","29.4","1.0","77.2","42.0","66.0","22.8","0.5"
"743","08-10-2018 17:30","08-10-2018 17:45","12.6","983.3","309.0","86.0","73.0","7.1","None","35.0","0.4","None","4.8","39.7","28.5","1.1","92.5","48.7","32.1","20.9","0.5"
"744","08-10-2018 17:45","08-10-2018 18:00","28.0","983.4","309.0","96.0","58.6","2.3","None","31.5","0.6","None","5.7","40.3","28.9","3.1","95.2","53.1","42.1","20.6","0.5"
"745","08-10-2018 18:00","08-10-2018 18:15","27.9","983.4","309.0","96.0","58.5","1.3","None","39.2","0.6","None","6.8","44.8","34.1","1.9","110.4","60.2","36.5","20.9","0.4"
"746","08-10-2018 18:15","08-10-2018 18:30","27.4","983.5","309.0","96.0","59.9","1.2","None","42.4","0.5","None","8.8","53.2","34.0","1.1","112.2","60.5","38.6","20.7","0.4"
"747","08-10-2018 18:30","08-10-2018 18:45","26.9","983.6","299.0","96.0","63.0","1.1","None","37.0","0.3","None","11.7","71.4","33.6","1.1","120.0","64.7","27.4","20.7","0.7"
"748","08-10-2018 18:45","08-10-2018 19:00","26.3","983.7","299.0","106.0","64.7","1.2","None","46.0","0.3","None","15.0","89.4","33.3","1.2","113.8","61.4","27.9","20.6","0.8"
"749","08-10-2018 19:00","08-10-2018 19:15","26.2","983.9","299.0","106.0","64.7","1.4","None","29.7","0.5","None","18.8","107.3","33.5","1.2","108.9","58.9","28.6","22.1","0.8"
"750","08-10-2018 19:15","08-10-2018 19:30","26.6","984.0","299.0","106.0","62.0","1.3","None","35.2","0.4","None","19.3","116.6","35.0","2.7","113.4","62.5","24.0","22.0","0.8"
"751","08-10-2018 19:30","08-10-2018 19:45","26.3","983.9","333.0","106.0","64.5","1.2","None","21.8","0.5","None","15.5","110.4","35.9","7.2","119.5","69.4","14.6","23.4","0.9"
"752","08-10-2018 19:45","08-10-2018 20:00","26.2","984.0","333.0","78.0","64.5","1.1","None","32.5","0.3","None","13.2","104.8","36.0","13.4","127.2","78.5","11.8","24.0","1.0"
"753","08-10-2018 20:00","08-10-2018 20:15","26.0","984.1","333.0","78.0","65.7","1.2","None","29.6","0.3","None","13.8","104.4","36.5","15.1","132.1","82.5","11.9","24.9","1.0"
"754","08-10-2018 20:15","08-10-2018 20:30","25.7","984.0","333.0","78.0","66.6","1.0","None","86.5","0.2","None","14.9","107.6","36.8","13.1","131.0","80.2","11.5","26.0","1.1"
"755","08-10-2018 20:30","08-10-2018 20:45","25.3","984.2","218.0","78.0","69.5","1.1","None","57.9","0.3","None","14.8","105.3","36.5","10.3","130.2","77.6","11.1","26.9","1.1"
"756","08-10-2018 20:45","08-10-2018 21:00","25.0","984.3","355.0","74.0","71.3","1.2","None","48.6","0.4","None","14.6","100.7","35.7","23.1","126.6","86.6","11.1","25.6","1.2"
"757","08-10-2018 21:00","08-10-2018 21:15","25.0","984.3","355.0","74.0","71.0","1.2","None","40.1","0.3","None","15.5","104.9","35.0","62.8","133.9","122.2","11.5","25.9","1.3"
"758","08-10-2018 21:15","08-10-2018 21:30","25.1","984.2","355.0","74.0","70.1","1.2","None","9.7","0.5","None","15.8","108.5","39.0","58.0","131.6","117.3","12.1","26.0","1.3"
"759","08-10-2018 21:30","08-10-2018 21:45","25.2","984.2","197.0","74.0","68.5","1.3","None","23.3","0.4","None","16.8","110.5","38.1","53.9","133.0","114.8","11.7","23.6","1.4"
"760","08-10-2018 21:45","08-10-2018 22:00","25.1","984.1","378.0","72.0","68.6","1.2","None","28.1","0.4","None","17.2","105.4","37.8","44.3","134.7","107.8","11.6","25.1","1.4"
"761","08-10-2018 22:00","08-10-2018 22:15","25.2","984.2","378.0","72.0","67.6","1.2","None","25.7","0.5","None","16.8","99.1","34.5","36.0","128.2","97.6","11.4","24.1","1.4"
"762","08-10-2018 22:15","08-10-2018 22:30","26.2","984.2","378.0","72.0","61.9","1.4","None","22.4","1.0","None","15.3","87.2","34.5","33.1","113.0","87.3","11.3","27.5","1.5"
"763","08-10-2018 22:30","08-10-2018 22:45","26.6","984.2","349.0","72.0","58.9","1.2","None","23.5","0.8","None","14.3","82.7","36.8","13.7","102.3","65.6","13.2","31.3","1.5"
"764","08-10-2018 22:45","08-10-2018 23:00","26.2","984.2","349.0","74.0","60.8","1.2","None","19.1","0.8","None","14.3","76.7","31.6","5.4","94.4","54.6","15.0","29.8","1.5"
"765","08-10-2018 23:00","08-10-2018 23:15","26.3","984.2","349.0","74.0","59.8","1.4","None","17.4","1.1","None","13.2","69.6","28.7","24.2","97.1","71.6","13.6","26.2","1.5"
"766","08-10-2018 23:15","08-10-2018 23:30","26.5","984.2","349.0","74.0","58.1","1.3","None","32.6","1.2","None","11.6","63.3","31.1","2.6","80.3","44.8","21.7","24.3","1.4"
"767","08-10-2018 23:30","08-10-2018 23:45","26.4","984.2","309.0","74.0","58.5","1.2","None","39.9","0.8","None","10.7","51.1","28.8","2.5","69.3","39.0","32.6","23.7","None"
"768","08-10-2018 23:45","09-10-2018 00:00","26.0","984.3","305.0","70.0","60.1","1.0","None","63.4","0.6","None","9.3","43.6","27.1","0.9","68.0","36.9","32.0","22.1","0.7"
"769","09-10-2018 00:00","09-10-2018 00:15","26.1","984.4","305.0","70.0","60.2","1.1","None","61.3","0.7","None","7.9","40.4","26.9","1.1","63.6","33.7","31.5","20.4","0.7"
"770","09-10-2018 00:15","09-10-2018 00:30","26.2","984.4","305.0","70.0","60.3","1.0","None","61.6","0.6","None","7.3","43.1","27.9","1.2","81.1","44.1","24.8","19.6","0.7"
"771","09-10-2018 00:30","09-10-2018 00:45","26.1","984.3","233.0","70.0","61.5","1.1","None","60.5","0.5","None","7.8","43.7","29.2","9.3","103.1","62.5","41.1","29.1","0.7"
"772","09-10-2018 00:45","09-10-2018 01:00","25.5","984.3","233.0","55.0","64.9","1.1","None","61.4","0.4","None","8.8","48.2","28.8","18.7","101.8","69.3","24.0","42.2","0.7"
"773","09-10-2018 01:00","09-10-2018 01:15","25.7","984.3","233.0","55.0","63.8","1.2","None","41.7","0.7","None","10.3","62.7","32.3","19.8","103.4","71.1","14.6","45.0","0.7"
"774","09-10-2018 01:15","09-10-2018 01:30","25.7","984.2","233.0","55.0","63.7","1.1","None","57.6","0.7","None","11.1","77.3","32.6","9.7","105.5","64.0","11.8","41.3","0.7"
"775","09-10-2018 01:30","09-10-2018 01:45","25.8","984.3","278.0","55.0","63.1","1.1","None","64.6","0.7","None","10.7","82.2","28.6","1.7","93.4","50.9","28.3","33.9","0.7"
"776","09-10-2018 01:45","09-10-2018 02:00","25.6","984.3","278.0","67.0","63.1","0.9","None","60.0","0.6","None","9.3","73.4","36.8","13.1","131.0","80.2","34.8","26.0","1.1"
"777","09-10-2018 02:00","09-10-2018 02:15","25.4","984.3","278.0","67.0","64.4","1.0","None","58.3","0.4","None","7.6","54.8","36.5","10.3","130.2","77.6","38.3","26.9","1.1"
"778","09-10-2018 02:15","09-10-2018 02:30","25.5","984.3","278.0","67.0","62.1","1.0","None","57.6","0.6","None","6.5","43.6","35.7","23.1","126.6","86.6","41.9","25.6","1.2"
"779","09-10-2018 02:30","09-10-2018 02:45","25.5","984.4","219.0","67.0","62.3","1.2","None","56.1","0.5","None","5.8","37.8","26.5","62.8","49.1","25.7","48.5","25.8","0.5"
"780","09-10-2018 02:45","09-10-2018 03:00","25.5","984.4","219.0","57.0","62.4","1.1","None","55.6","0.7","None","5.3","37.4","26.9","0.9","49.6","27.1","48.3","23.8","0.5"
"781","09-10-2018 03:00","09-10-2018 03:15","25.3","984.3","219.0","57.0","64.3","1.1","None","52.2","0.5","None","5.0","35.7","27.7","0.7","51.5","27.9","46.9","23.2","0.6"
"782","09-10-2018 03:15","09-10-2018 03:30","25.0","984.2","219.0","57.0","66.5","1.1","None","56.1","0.6","None","5.2","40.1","29.1","44.3","48.2","25.6","48.3","24.7","0.5"
"783","09-10-2018 03:30","09-10-2018 03:45","25.1","984.1","378.0","57.0","66.9","1.0","None","54.6","0.5","None","5.1","40.0","30.0","1.7","53.5","29.9","43.1","24.1","0.5"
"784","09-10-2018 03:45","09-10-2018 04:00","25.1","984.1","233.0","57.0","67.5","1.1","None","48.3","0.8","None","5.4","40.1","30.5","33.1","50.8","27.0","47.3","26.8","0.5"
"785","09-10-2018 04:00","09-10-2018 04:15","25.0","984.1","233.0","57.0","68.3","1.1","None","49.9","0.9","None","5.8","41.9","31.8","3.0","55.0","31.8","44.3","24.8","0.5"
"786","09-10-2018 04:15","09-10-2018 04:30","24.8","984.2","233.0","57.0","69.8","1.2","None","43.4","0.9","None","5.7","42.8","32.6","0.2","60.7","32.5","45.5","25.1","0.5"
"787","09-10-2018 04:30","09-10-2018 04:45","24.6","984.0","349.0","57.0","71.1","1.1","None","55.7","0.8","None","5.7","42.8","32.3","0.3","78.8","42.2","26.5","23.9","0.5"
"788","09-10-2018 04:45","09-10-2018 05:00","24.6","984.0","259.0","62.0","71.1","1.0","None","66.0","0.6","None","5.6","42.8","32.1","2.6","72.2","38.2","28.9","22.7","0.4"
"789","09-10-2018 05:00","09-10-2018 05:15","24.6","984.0","259.0","62.0","70.0","1.0","None","48.4","0.6","None","5.2","46.9","32.9","0.4","58.8","31.6","43.3","21.7","0.4"
"790","09-10-2018 05:15","09-10-2018 05:30","24.6","984.0","259.0","62.0","69.8","0.8","None","74.4","0.3","None","5.3","54.3","33.3","0.9","56.5","30.0","48.5","22.0","0.4"
"791","09-10-2018 05:30","09-10-2018 05:45","24.7","984.1","305.0","62.0","69.1","0.9","None","70.1","0.5","None","5.0","58.1","32.8","1.5","53.2","29.5","48.5","21.6","0.4"
"792","09-10-2018 05:45","09-10-2018 06:00","24.7","984.3","248.0","58.0","69.6","1.6","None","81.9","0.4","None","4.9","58.8","33.8","0.1","60.4","32.2","42.5","21.8","0.4"
"793","09-10-2018 06:00","09-10-2018 06:15","24.5","984.4","248.0","58.0","70.7","5.8","None","102.0","0.1","None","5.2","51.1","32.9","9.3","74.2","39.3","35.0","20.3","0.3"
"794","09-10-2018 06:15","09-10-2018 06:30","24.5","984.7","248.0","58.0","70.9","17.2","None","100.3","0.3","None","5.0","40.6","32.8","1.8","76.4","42.2","28.1","19.7","0.3"
"795","09-10-2018 06:30","09-10-2018 06:45","24.7","984.9","233.0","58.0","69.8","33.3","None","105.7","0.3","None","5.3","33.9","33.5","3.4","82.1","46.5","26.0","19.5","0.3"
"796","09-10-2018 06:45","09-10-2018 07:00","25.1","985.2","263.0","57.0","68.3","58.5","None","76.0","0.3","None","5.6","32.0","34.5","5.5","79.7","46.9","28.4","19.1","0.3"
"797","09-10-2018 07:00","09-10-2018 07:15","25.5","985.4","263.0","57.0","66.8","87.7","None","82.7","0.4","None","5.2","28.5","34.2","7.3","79.8","48.3","29.4","18.7","0.3"
"798","09-10-2018 07:15","09-10-2018 07:30","26.0","985.7","263.0","57.0","66.1","120.6","None","47.6","1.0","None","5.5","28.7","32.7","7.4","78.3","47.7","35.8","18.3","0.3"
"799","09-10-2018 07:30","09-10-2018 07:45","26.2","985.8","278.0","57.0","65.3","156.7","None","43.8","1.5","None","6.3","31.6","32.0","8.3","75.1","46.7","37.7","18.9","0.3"
"800","09-10-2018 07:45","09-10-2018 08:00","26.8","986.0","280.0","59.0","62.9","186.6","None","57.8","1.1","None","5.7","33.9","31.7","11.6","78.3","51.0","35.2","19.5","0.3"
"801","09-10-2018 08:00","09-10-2018 08:15","27.5","986.1","280.0","59.0","59.9","176.0","None","59.1","0.9","None","4.9","30.1","32.2","8.9","79.1","49.4","49.5","20.1","0.3"
"802","09-10-2018 08:15","09-10-2018 08:30","28.4","986.2","280.0","59.0","56.3","272.7","None","59.3","0.9","None","5.3","32.8","32.9","6.0","73.9","44.1","64.5","20.3","0.3"
"803","09-10-2018 08:30","09-10-2018 08:45","28.7","986.4","219.0","59.0","55.9","309.3","None","48.0","1.5","None","5.3","32.7","32.8","5.4","66.1","39.5","72.5","20.4","0.3"
"804","09-10-2018 08:45","09-10-2018 09:00","29.3","986.4","300.0","57.0","53.6","346.0","None","65.7","0.9","None","5.1","32.3","31.4","4.8","55.4","33.4","77.1","20.7","0.3"
"805","09-10-2018 09:00","09-10-2018 09:15","29.9","986.4","300.0","57.0","51.6","380.4","None","75.9","0.8","None","5.2","42.4","31.0","4.4","51.4","30.9","81.9","20.3","0.3"
"806","09-10-2018 09:15","09-10-2018 09:30","30.6","986.5","300.0","57.0","50.2","409.4","None","74.4","0.5","None","4.9","28.9","31.4","5.0","56.9","34.2","86.2","20.3","0.3"
"807","09-10-2018 09:30","09-10-2018 09:45","31.6","986.8","233.0","57.0","48.1","433.4","None","71.8","0.7","None","4.2","22.9","31.8","3.8","53.9","31.8","97.5","24.8","0.3"
